time_s,adc_value
0.00016379356384277344,0
0.0002372264862060547,0
0.0002846717834472656,0
0.0003402233123779297,1
0.00038433074951171875,0
0.00042939186096191406,0
0.0004734992980957031,0
0.0005269050598144531,0
0.0005753040313720703,0
0.0006189346313476562,0
0.0006785392761230469,0
0.0007276535034179688,0
0.0007734298706054688,0
0.000820159912109375,0
0.0008645057678222656,0
0.0009160041809082031,0
0.0009672641754150391,0
0.0010106563568115234,0
0.0010533332824707031,0
0.0010972023010253906,1
0.0011403560638427734,0
0.0011849403381347656,0
0.0012297630310058594,0
0.0012767314910888672,0
0.0013229846954345703,0
0.0013928413391113281,0
0.0014424324035644531,0
0.0015044212341308594,0
0.0015566349029541016,0
0.001598358154296875,0
0.0016651153564453125,0
0.0017139911651611328,0
0.0017757415771484375,0
0.0018529891967773438,0
0.0019199848175048828,0
0.001966238021850586,0
0.0020122528076171875,0
0.0020601749420166016,0
0.002109050750732422,0
0.0021719932556152344,0
0.002233743667602539,0
0.0022962093353271484,0
0.0023467540740966797,0
0.0024073123931884766,0
0.0024514198303222656,0
0.002496957778930664,0
0.0025424957275390625,0
0.0025718212127685547,0
0.0026094913482666016,0
0.002655029296875,0
0.0026900768280029297,0
0.002722501754760742,0
0.002760171890258789,0
0.0027894973754882812,0
0.0028264522552490234,0
0.0028693675994873047,0
0.0029032230377197266,0
0.002933025360107422,0
0.002962827682495117,0
0.002992868423461914,0
0.003023386001586914,0
0.0030579566955566406,1
0.003087282180786133,0
0.0031156539916992188,0
0.0031540393829345703,0
0.003194570541381836,0
0.0032241344451904297,1
0.003262758255004883,0
0.0032961368560791016,0
0.003325223922729492,0
0.0033538341522216797,0
0.003381967544555664,0
0.0034139156341552734,0
0.003451108932495117,0
0.0034797191619873047,0
0.0035085678100585938,0
0.003543376922607422,0
0.0035779476165771484,0
0.003607511520385742,0
0.0036373138427734375,0
0.0036818981170654297,0
0.0037162303924560547,0
0.003749847412109375,0
0.003779172897338867,0
0.0038101673126220703,0
0.0038466453552246094,0
0.0038754940032958984,0
0.003909111022949219,0
0.003945350646972656,0
0.00397491455078125,0
0.004003763198852539,0
0.00403285026550293,0
0.0040628910064697266,0
0.004098653793334961,0
0.004134178161621094,0
0.0041713714599609375,0
0.004207611083984375,0
0.004236698150634766,0
0.004265546798706055,0
0.004297971725463867,0
0.004330635070800781,0
0.004362583160400391,0
0.004391670227050781,0
0.004422426223754883,0
0.0044515132904052734,1
0.004487276077270508,0
0.004515886306762695,0
0.004544973373413086,0
0.004586458206176758,0
0.004621744155883789,0
0.004671812057495117,0
0.00470423698425293,0
0.004742622375488281,0
0.004772186279296875,0
0.004801273345947266,0
0.004831075668334961,0
0.004863262176513672,0
0.004892587661743164,0
0.004921436309814453,0
0.00496363639831543,0
0.00499415397644043,0
0.005031585693359375,0
0.005061149597167969,0
0.005093097686767578,0
0.005126237869262695,0
0.005158901214599609,0
0.005191326141357422,0
