time_s,adc_value
0.00016164779663085938,0
0.0001995563507080078,0
0.0002334117889404297,1
0.0002665519714355469,0
0.0002989768981933594,0
0.0003421306610107422,0
0.00037288665771484375,0
0.0004038810729980469,0
0.0004336833953857422,0
0.0004639625549316406,0
0.0004930496215820312,0
0.0005221366882324219,0
0.0005514621734619141,0
0.0005807876586914062,0
0.0006096363067626953,0
0.0006392002105712891,0
0.0006687641143798828,0
0.0006983280181884766,0
0.0007271766662597656,0
0.0007567405700683594,0
0.0007860660552978516,0
0.0008151531219482422,0
0.0008447170257568359,0
0.000873565673828125,0
0.0009026527404785156,0
0.0009319782257080078,0
0.0009608268737792969,0
0.0010058879852294922,0
0.0010361671447753906,0
0.0010652542114257812,0
0.0010945796966552734,0
0.001123666763305664,0
0.001153707504272461,0
0.0011873245239257812,0
0.0012166500091552734,0
0.0012454986572265625,0
0.0012748241424560547,0
0.0013036727905273438,0
0.0013384819030761719,0
0.0013675689697265625,0
0.0014002323150634766,0
0.0014297962188720703,0
0.0014591217041015625,0
0.0014882087707519531,0
0.0015184879302978516,0
0.0015473365783691406,0
0.0015761852264404297,0
0.0016055107116699219,0
0.001634359359741211,0
0.0016629695892333984,0
0.001692056655883789,0
0.0017209053039550781,0
0.0017511844635009766,0
0.0017805099487304688,0
0.0018095970153808594,0
0.0018384456634521484,0
0.0018677711486816406,0
0.0018970966339111328,0
0.0019259452819824219,0
0.001955270767211914,0
0.0019855499267578125,0
0.002015829086303711,0
0.0020439624786376953,0
0.002071857452392578,1
0.0021026134490966797,0
0.0021314620971679688,0
0.002161264419555664,0
0.0021903514862060547,0
0.0022187232971191406,0
0.002254962921142578,0
0.002285480499267578,0
0.0023126602172851562,0
0.0023491382598876953,0
0.0023889541625976562,0
0.0024225711822509766,0
0.0024518966674804688,0
0.002482891082763672,0
0.0025129318237304688,1
0.0025463104248046875,0
0.0025758743286132812,0
0.0026047229766845703,0
0.002633333206176758,0
0.0026636123657226562,0
0.0026929378509521484,1
0.002722501754760742,0
0.0027513504028320312,0
0.002784252166748047,0
0.002817392349243164,0
0.0028476715087890625,0
0.0028777122497558594,0
0.002906322479248047,0
0.0029344558715820312,0
0.0029637813568115234,0
0.0029935836791992188,0
0.0030236244201660156,0
0.003052949905395508,0
0.0030820369720458984,0
0.003111600875854492,0
0.003140687942504883,0
0.0031692981719970703,0
0.0031986236572265625,0
0.0032274723052978516,0
0.0032558441162109375,0
0.003287076950073242,0
0.0033135414123535156,0
0.0033698081970214844,0
0.003401517868041992,0
0.0034322738647460938,1
0.003460407257080078,0
0.003490924835205078,0
0.0035200119018554688,0
0.0035490989685058594,0
0.003577709197998047,0
0.003607034683227539,0
0.003635883331298828,0
0.003664731979370117,0
0.0036935806274414062,0
0.003722667694091797,0
0.003751516342163086,0
0.0037801265716552734,0
0.0038094520568847656,0
0.0038385391235351562,0
0.0038678646087646484,0
0.003894329071044922,0
0.0039234161376953125,0
0.003958225250244141,0
0.003989458084106445,0
0.00401759147644043,0
0.004048824310302734,0
0.004080295562744141,0
0.004108905792236328,0
0.004137516021728516,0
0.004166364669799805,0
0.004195213317871094,0
0.004223823547363281,0
0.004254341125488281,0
0.00428318977355957,0
0.004312276840209961,0
0.0043714046478271484,0
0.004410743713378906,0
0.004439353942871094,0
0.004468441009521484,0
0.0045049190521240234,0
0.004534482955932617,0
0.004563331604003906,0
0.004592180252075195,0
0.004621267318725586,0
0.004650115966796875,0
0.0046825408935546875,1
0.004715442657470703,0
0.004743099212646484,0
0.004779338836669922,0
0.0048067569732666016,0
0.004836320877075195,0
0.004864931106567383,0
0.004900217056274414,0
0.004946470260620117,0
0.004980802536010742,0
0.005021810531616211,0
0.0050716400146484375,0
0.00509953498840332,0
0.00514531135559082,0
0.005179405212402344,0
0.005216836929321289,0
0.005246400833129883,0
0.005280971527099609,0
0.0053348541259765625,0
0.00536799430847168,0
0.005404949188232422,0
0.005440473556518555,0
0.005469322204589844,0
0.005507946014404297,0
0.005538463592529297,0
0.005568265914916992,0
0.005605220794677734,0
0.0056378841400146484,0
0.005676984786987305,0
0.005705833435058594,0
0.005747318267822266,0
0.005789518356323242,0
0.005818843841552734,0
0.0058650970458984375,0
0.00589442253112793,0
0.005930423736572266,0
0.005959749221801758,0
0.0059888362884521484,0
0.0060350894927978516,0
0.006065845489501953,0
0.006113529205322266,0
0.006142616271972656,0
0.0061779022216796875,0
0.006207942962646484,1
0.006238222122192383,1
0.0062749385833740234,1
0.006304025650024414,0
0.006350517272949219,0
0.0063822269439697266,0
0.006420612335205078,0
0.00645756721496582,0
0.006489753723144531,0
0.006532192230224609,0
0.006562471389770508,0
0.006598949432373047,0
0.006627082824707031,0
0.006664276123046875,0
0.006694316864013672,0
0.006723642349243164,0
0.006760358810424805,0
0.006789445877075195,0
0.00683140754699707,0
0.006863117218017578,0
0.006894350051879883,0
0.006935834884643555,0
0.0069653987884521484,0
0.0070035457611083984,0
0.00703120231628418,0
0.0070607662200927734,0
0.00709843635559082,0
0.00713038444519043,0
0.007174968719482422,0
0.007208585739135742,0
0.007245063781738281,0
0.0072748661041259766,0
0.0073089599609375,0
0.007367610931396484,0
0.007405281066894531,0
0.007452487945556641,0
0.007481813430786133,0
0.00751805305480957,0
0.00754857063293457,0
0.007582664489746094,0
0.0076253414154052734,0
0.007661104202270508,0
0.007699728012084961,0
0.007732391357421875,0
0.00776982307434082,0
0.0077991485595703125,0
0.007831573486328125,0
0.007884502410888672,0
0.007914066314697266,0
0.007951021194458008,0
0.007980108261108398,0
0.008016347885131836,0
0.008055448532104492,0
0.008083820343017578,0
0.008130073547363281,0
0.008159399032592773,0
0.008196353912353516,0
0.00822591781616211,0
0.008257865905761719,0
0.00829625129699707,0
0.00834798812866211,0
0.008381128311157227,0
0.008417129516601562,0
0.008449077606201172,0
0.008478164672851562,0
0.008514642715454102,0
0.008544206619262695,0
0.00858163833618164,0
0.008613824844360352,0
0.008642911911010742,0
0.008680343627929688,0
0.00870966911315918,0
0.008743762969970703,0
0.008775472640991211,1
0.008804559707641602,0
0.008841276168823242,0
0.008870601654052734,0
0.008903980255126953,0
0.008936643600463867,0
0.008963346481323242,0
0.008996009826660156,0
0.009022712707519531,0
0.009048700332641602,0
0.00908207893371582,0
0.00910806655883789,0
0.009139299392700195,0
0.009176015853881836,0
0.009202003479003906,0
0.009228229522705078,0
0.00926065444946289,0
0.009293317794799805,0
0.009329080581665039,0
0.009360313415527344,0
0.009396076202392578,0
0.009429216384887695,0
0.009455204010009766,0
0.00948023796081543,0
0.009506464004516602,0
0.009534120559692383,0
0.009561300277709961,0
0.00959157943725586,0
0.009628057479858398,0
0.009656906127929688,0
0.00968313217163086,0
0.009708881378173828,0
0.009734869003295898,0
0.009760856628417969,0
0.00978708267211914,0
0.00981283187866211,0
0.009839057922363281,0
0.009865045547485352,0
0.009891033172607422,0
0.009917020797729492,0
0.009943008422851562,0
0.009968757629394531,0
0.009995222091674805,0
0.01002812385559082,0
0.010055065155029297,0
0.010081291198730469,0
0.01010751724243164,0
0.01013326644897461,0
0.01015925407409668,0
0.010185003280639648,0
0.010210990905761719,0
0.010236978530883789,0
0.01026296615600586,0
0.010288715362548828,0
0.010314702987670898,0
0.01034855842590332,0
0.01037740707397461,0
0.010404109954833984,0
0.010431528091430664,0
0.010457754135131836,0
0.010483503341674805,0
0.010509729385375977,0
0.010535478591918945,0
0.010561466217041016,0
0.010587453842163086,0
0.010613441467285156,0
0.010639429092407227,0
0.010665416717529297,0
0.010691165924072266,0
0.010724782943725586,0
0.010750770568847656,0
0.010776996612548828,0
0.010802984237670898,0
0.010830402374267578,0
0.01085352897644043,0
0.010879278182983398,0
0.01090550422668457,0
0.010932683944702148,0
0.010972976684570312,0
0.011004924774169922,0
0.011036872863769531,0
0.011065959930419922,0
0.011094808578491211,0
0.011123895645141602,0
0.011152505874633789,0
0.011185407638549805,0
0.011218070983886719,0
0.011247396469116211,0
0.011283159255981445,0
0.01131296157836914,0
0.01138925552368164,0
0.011425495147705078,0
0.011458396911621094,0
0.011487245559692383,0
0.011516332626342773,0
0.011545181274414062,0
0.011574029922485352,0
0.01160287857055664,0
0.011631488800048828,0
0.011660337448120117,0
0.011689424514770508,0
0.011718511581420898,0
0.011747360229492188,0
0.011776208877563477,0
0.011805057525634766,0
0.011833667755126953,1
0.011862754821777344,0
0.011891603469848633,0
0.011920452117919922,0
0.01194906234741211,0
0.0119781494140625,1
0.012006998062133789,0
0.012035846710205078,0
0.012076139450073242,0
0.012105464935302734,0
0.012135028839111328,0
0.012163877487182617,0
0.012192726135253906,0
0.012221336364746094,1
0.012250185012817383,0
0.012279033660888672,0
0.012308120727539062,0
0.012349605560302734,0
0.012380123138427734,0
0.012410402297973633,0
0.012439727783203125,0
0.012468576431274414,0
0.012497425079345703,0
0.012526512145996094,0
0.012555122375488281,0
0.012584209442138672,0
0.012613296508789062,0
0.012642145156860352,0
0.01267099380493164,0
0.01269984245300293,0
0.012728691101074219,0
0.012758970260620117,0
0.012789011001586914,0
0.012818098068237305,0
0.012846946716308594,0
0.012875556945800781,0
0.012904644012451172,0
0.012933731079101562,0
0.012962579727172852,0
0.012991666793823242,0
0.013025999069213867,0
0.013055086135864258,0
0.013084173202514648,0
0.013113260269165039,0
0.013141870498657227,0
0.013170480728149414,0
0.013199806213378906,0
0.013228416442871094,0
0.013257265090942383,0
0.013286352157592773,0
0.013315200805664062,0
0.013360977172851562,0
0.013391733169555664,0
0.013423442840576172,0
0.013452291488647461,0
0.013481378555297852,0
0.01351022720336914,0
0.013539552688598633,1
0.013568401336669922,0
0.013597249984741211,0
0.013626337051391602,0
0.01365518569946289,0
0.013684272766113281,0
0.013713359832763672,0
0.013742208480834961,0
0.01377105712890625,0
0.01380014419555664,0
0.01382899284362793,0
0.013857841491699219,0
0.01388692855834961,0
0.013915777206420898,0
0.013944625854492188,0
0.01397395133972168,0
0.014002799987792969,0
0.014031648635864258,0
0.014060735702514648,0
0.014089584350585938,0
0.014118432998657227,0
0.014147520065307617,0
0.014176368713378906,0
0.014204978942871094,0
0.014234304428100586,0
0.014263153076171875,1
0.014292001724243164,0
0.014326810836791992,0
0.014356136322021484,0
0.014387845993041992,0
0.014422416687011719,0
0.014451265335083008,0
0.014480352401733398,0
0.014509439468383789,0
0.014538049697875977,0
0.014567136764526367,0
0.014595985412597656,0
0.014624595642089844,0
0.014653444290161133,0
0.01469564437866211,0
0.014724969863891602,0
0.014754056930541992,0
0.014782905578613281,0
0.014811992645263672,0
0.014840841293334961,1
0.014869928359985352,0
0.014899015426635742,0
0.014928102493286133,0
0.014956951141357422,1
0.014986038208007812,0
0.0150146484375,0
0.015043497085571289,0
0.015072107315063477,0
0.015101194381713867,0
0.015130043029785156,0
0.015158891677856445,0
0.015187740325927734,0
0.015216827392578125,0
0.015245437622070312,0
0.015274286270141602,0
0.015303373336791992,0
0.015352249145507812,0
0.015383720397949219,0
0.015419721603393555,0
0.015451908111572266,0
0.015480756759643555,0
0.015513181686401367,0
0.015547990798950195,0
0.015576839447021484,0
0.015605926513671875,0
0.015634775161743164,0
0.015668392181396484,0
0.015701770782470703,0
0.015730619430541992,0
0.015759706497192383,0
0.015788793563842773,0
0.01581859588623047,0
0.015847444534301758,0
0.01587677001953125,0
0.01590561866760254,0
0.015934467315673828,0
0.015963315963745117,0
0.015992164611816406,0
0.016020774841308594,0
0.016049861907958984,0
0.016078710556030273,0
0.016107559204101562,0
0.016136646270751953,0
0.01616525650024414,0
0.01619410514831543,0
0.016222715377807617,0
0.01625204086303711,0
0.016280651092529297,0
0.016309261322021484,0
0.01635146141052246,0
0.01638197898864746,0
0.01641559600830078,0
0.01644444465637207,0
0.01647353172302246,0
0.01650238037109375,0
0.01653122901916504,0
0.016560077667236328,0
0.016589641571044922,0
0.016619205474853516,0
0.016648054122924805,1
0.016676664352416992,0
0.016705989837646484,0
0.016734838485717773,0
0.016763687133789062,0
0.016793012619018555,0
0.016821861267089844,0
0.01685643196105957,0
0.016886234283447266,0
0.016915082931518555,0
0.016943693161010742,0
0.016973018646240234,0
0.017001867294311523,0
0.017030715942382812,0
0.017059803009033203,0
0.017088651657104492,0
0.017117738723754883,0
0.017146587371826172,0
0.01717543601989746,0
0.01720428466796875,0
0.01723337173461914,0
0.01726222038269043,0
0.01729130744934082,0
0.017333507537841797,0
0.01737046241760254,0
0.017403602600097656,0
0.017432451248168945,0
0.017461776733398438,0
0.017490625381469727,0
0.017519474029541016,0
0.017548561096191406,0
0.0175778865814209,1
0.01760697364807129,0
0.01763606071472168,0
0.01766490936279297,0
0.01769399642944336,0
0.01772284507751465,0
0.01775193214416504,0
0.017779827117919922,0
0.017807722091674805,0
0.017836570739746094,0
0.017865896224975586,0
0.017894506454467773,0
0.017923593521118164,0
0.017952680587768555,0
0.017981529235839844,0
0.018010377883911133,0
0.018039703369140625,0
0.018068552017211914,0
0.0180971622467041,0
0.018126487731933594,0
0.018155574798583984,1
0.018184661865234375,0
0.018213272094726562,0
0.018242359161376953,0
0.01827096939086914,0
0.01830005645751953,0
0.01833939552307129,0
0.01836872100830078,0
0.018404006958007812,0
0.018436193466186523,0
0.018465042114257812,0
0.018494606018066406,0
0.018523454666137695,0
0.018552541732788086,0
0.018581151962280273,0
0.018610239028930664,0
0.018639326095581055,0
0.018668413162231445,0
0.018697500228881836,0
0.018726587295532227,0
0.018755674362182617,0
0.018784284591674805,0
0.018813610076904297,0
0.018842458724975586,0
0.018871307373046875,0
0.018900632858276367,0
0.018929481506347656,0
0.018958330154418945,0
0.018987417221069336,0
0.019016504287719727,1
0.019045591354370117,0
0.019074678421020508,0
0.019103527069091797,0
0.01913285255432129,0
0.019161701202392578,0
0.019190311431884766,0
0.019219398498535156,0
0.019248247146606445,0
0.019277334213256836,0
0.019306421279907227,0
0.019353866577148438,0
0.01938605308532715,0
0.01941990852355957,1
0.019449234008789062,0
0.01947808265686035,0
0.019507408142089844,0
0.019536256790161133,1
0.019565105438232422,0
0.019594669342041016,0
0.019623517990112305,0
0.019652366638183594,0
0.019681215286254883,0
0.019710302352905273,0
0.019739151000976562,0
0.019768476486206055,0
0.019797325134277344,0
0.01982593536376953,0
0.019860029220581055,0
0.019895315170288086,0
0.019924640655517578,0
0.01996469497680664,0
0.019994497299194336,0
0.020023584365844727,0
0.020052671432495117,0
0.020081520080566406,0
0.020110607147216797,0
0.020139694213867188,0
0.020168781280517578,0
0.020197629928588867,0
0.020226716995239258,0
0.020255565643310547,0
0.020284414291381836,0
0.020313501358032227,0
0.02035045623779297,0
0.020381450653076172,0
0.02041339874267578,0
0.02044224739074707,0
0.020470619201660156,0
0.020499706268310547,0
0.02052903175354004,0
